Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
03/27/2007,M (Jun 07),14.00,14.05,14.00,14.03,13.98,0.12,7,0,3556
03/28/2007,M (Jun 07),14.39,14.40,14.35,14.35,14.39,0.41,48,0,3604
03/29/2007,M (Jun 07),14.40,14.77,14.40,14.60,14.48,0.09,65,0,3656
03/30/2007,M (Jun 07),14.48,14.60,14.48,14.60,14.50,0.02,9,0,3660
04/02/2007,M (Jun 07),14.75,14.75,14.60,14.60,14.61,0.11,2,0,3665
04/03/2007,M (Jun 07),14.31,14.31,14.22,14.22,14.21,-0.40,10,0,3675
04/04/2007,M (Jun 07),14.08,14.47,14.08,14.25,14.38,0.17,18,0,3680
04/05/2007,M (Jun 07),14.20,14.25,14.15,14.20,14.26,-0.12,7,0,3666
04/09/2007,M (Jun 07),14.22,14.22,14.22,14.22,14.21,-0.05,103,0,3663
04/10/2007,M (Jun 07),14.30,14.30,14.09,14.09,14.11,-0.10,551,0,4058
04/11/2007,M (Jun 07),14.20,14.55,14.20,14.50,14.48,0.37,57,0,3962
04/12/2007,M (Jun 07),14.40,14.64,14.26,14.26,14.28,-0.20,50,0,3992
04/13/2007,M (Jun 07),14.33,14.42,13.91,14.00,14.02,-0.26,185,0,4041
04/16/2007,M (Jun 07),13.86,13.86,13.29,13.29,13.35,-0.67,597,0,4227
04/17/2007,M (Jun 07),13.25,13.30,13.18,13.20,13.30,-0.05,302,0,4183
04/18/2007,M (Jun 07),13.40,13.42,13.30,13.42,13.37,0.07,25,0,4045
04/19/2007,M (Jun 07),13.31,13.56,13.31,13.55,13.53,0.16,166,0,4182
04/20/2007,M (Jun 07),13.22,13.46,13.10,13.46,13.48,-0.05,85,0,4215
04/23/2007,M (Jun 07),13.57,13.72,13.56,13.65,13.73,0.25,78,0,4248
04/24/2007,M (Jun 07),13.80,14.09,13.68,13.73,13.73,0.00,480,0,4516
04/25/2007,M (Jun 07),13.71,13.80,13.51,13.55,13.51,-0.22,454,0,5047
04/26/2007,M (Jun 07),13.64,13.80,13.60,13.60,13.63,0.12,509,0,5387
04/27/2007,M (Jun 07),13.64,13.80,13.60,13.60,13.54,-0.09,314,0,5403
04/30/2007,M (Jun 07),13.55,14.03,13.50,13.88,13.86,0.32,385,0,5811
05/01/2007,M (Jun 07),13.83,14.06,13.83,13.85,13.85,-0.01,360,0,6059
05/02/2007,M (Jun 07),13.71,13.80,13.55,13.74,13.72,-0.13,927,0,6607
05/03/2007,M (Jun 07),13.77,13.85,13.50,13.69,13.61,-0.11,629,0,6597
05/04/2007,M (Jun 07),13.69,13.69,13.48,13.60,13.63,0.02,393,0,6653
05/07/2007,M (Jun 07),13.58,13.72,13.58,13.72,13.72,0.09,1083,0,8201
05/08/2007,M (Jun 07),13.86,13.98,13.82,13.89,13.87,0.15,690,0,8679
05/09/2007,M (Jun 07),13.97,14.05,13.79,13.80,13.78,-0.09,821,0,8785
05/10/2007,M (Jun 07),13.92,14.31,13.87,14.23,14.20,0.42,865,0,9676
05/11/2007,M (Jun 07),14.28,14.28,13.85,13.90,13.94,-0.26,970,0,10597
05/14/2007,M (Jun 07),13.90,14.43,13.90,14.10,14.15,0.21,1594,0,11268
05/15/2007,M (Jun 07),13.95,14.25,13.90,14.15,14.20,0.05,879,0,11806
05/16/2007,M (Jun 07),14.05,14.33,13.94,14.05,14.06,-0.14,538,0,12091
05/17/2007,M (Jun 07),14.21,14.25,14.03,14.15,14.16,0.10,435,0,12184
05/18/2007,M (Jun 07),14.03,14.09,13.95,14.00,13.99,-0.17,474,0,12394
05/21/2007,M (Jun 07),14.00,14.04,13.65,13.81,13.78,-0.21,536,0,12666
05/22/2007,M (Jun 07),13.90,13.90,13.63,13.75,13.81,0.03,340,0,12884
05/23/2007,M (Jun 07),13.65,13.78,13.38,13.72,13.75,-0.06,310,0,12942
05/24/2007,M (Jun 07),13.75,14.25,13.56,14.17,14.20,0.45,1110,0,11177
05/25/2007,M (Jun 07),14.07,14.09,13.86,13.95,13.96,-0.24,208,0,10716
05/29/2007,M (Jun 07),14.03,14.03,13.72,13.75,13.83,-0.13,276,0,10534
05/30/2007,M (Jun 07),14.19,14.23,13.54,13.54,13.56,-0.27,481,0,10866
05/31/2007,M (Jun 07),13.43,13.63,13.31,13.57,13.57,0.01,425,0,11142
06/01/2007,M (Jun 07),13.53,13.53,13.30,13.42,13.41,-0.16,282,0,10964
06/04/2007,M (Jun 07),13.61,13.61,13.43,13.55,13.57,0.16,1077,0,10354
06/05/2007,M (Jun 07),13.65,13.95,13.65,13.68,13.71,0.14,1204,40,9798
06/06/2007,M (Jun 07),13.90,14.43,13.90,14.30,14.33,0.62,1588,0,10184
06/07/2007,M (Jun 07),14.51,15.79,14.22,15.79,15.82,1.49,2681,0,9797
06/08/2007,M (Jun 07),15.50,15.60,15.00,15.05,15.08,-0.74,1700,0,9719
06/11/2007,M (Jun 07),15.00,15.06,14.48,14.70,14.69,-0.39,1092,0,9370
06/12/2007,M (Jun 07),14.87,15.55,14.66,15.51,15.50,0.81,1140,0,9224
06/13/2007,M (Jun 07),15.00,15.19,14.75,14.75,14.78,-0.72,913,0,9331
06/14/2007,M (Jun 07),14.75,14.75,13.80,13.88,13.86,-0.92,1131,0,9388
06/15/2007,M (Jun 07),13.40,13.65,12.90,13.65,13.64,-0.22,1523,0,8714
06/18/2007,M (Jun 07),13.85,13.91,13.33,13.38,13.41,-0.23,1132,40,7695
06/19/2007,M (Jun 07),13.68,13.68,12.82,12.90,12.88,-0.53,2222,0,7967
06/20/2007,M (Jun 07),0.00,0.00,0.00,0.00,13.01,0.13,0,0,7450
